ticket_id,channel,customer_message,sentiment_label,word_count,urgent_flag
TKT01087,chat,The product quality is bad and I regret purchasing it. My ticket number is 59863.,negative,15,0
TKT01088,app,Can you confirm whether my ticket has been assigned? My ticket number is 18596.,neutral,14,0
TKT01089,phone,Great service and clear communication from the support team. My ticket number is 45083.,positive,14,0
TKT01090,chat,I need information about the payment process.,neutral,7,0
TKT01091,app,Please provide the steps to activate notifications. My ticket number is 96900.,neutral,12,0
TKT01092,social,I am checking if there is any scheduled maintenance today. My ticket number is 95255.,neutral,15,0
TKT01093,social,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01094,social,I am very unhappy because my account has not worked since yesterday.,negative,12,0
TKT01095,social,The internet speed is slow and customer care is not helping.,negative,11,0
TKT01096,social,The installation was completed on time and everything works perfectly. My ticket number is 74228.,positive,15,0
TKT01097,chat,The app crashes whenever I try to use video call. Please respond as soon as possible.,negative,16,1
TKT01098,phone,The app crashes whenever I try to use notifications.,negative,9,0
TKT01099,chat,The mobile app is working well and I am happy with the service. My ticket number is 39750.,positive,18,0
TKT01100,phone,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01101,chat,The router keeps failing and support has not resolved my issue.,negative,11,1
TKT01102,app,Please tell me how to update my account details.,neutral,9,0
TKT01103,chat,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01104,app,I want to understand the warranty terms for this product.,neutral,10,0
TKT01105,phone,The installation was completed on time and everything works perfectly. My ticket number is 72473.,positive,15,0
TKT01106,app,The app crashes whenever I try to use video call.,negative,10,1
TKT01107,chat,The dashboard keeps failing and support has not resolved my issue. My ticket number is 42791.,negative,16,0
TKT01108,chat,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01109,social,The response from the team was helpful and professional. My ticket number is 43756.,positive,14,0
TKT01110,app,The app experience is smooth and reliable.,positive,7,0
TKT01111,social,I would like to know more about the available plans.,neutral,10,0
TKT01112,social,I would like to know more about the available plans. My ticket number is 14258.,neutral,15,0
TKT01113,email,Great service and clear communication from the support team.,positive,9,0
TKT01114,email,I like the new video call and it is easy to use.,positive,12,0
TKT01115,phone,The app crashes whenever I try to use analytics. My ticket number is 58404.,negative,14,1
TKT01116,phone,Please tell me how to update my account details. My ticket number is 27368.,neutral,14,0
TKT01117,email,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01118,phone,The response from the team was helpful and professional. I appreciate the quick response.,positive,14,0
TKT01119,social,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01120,email,I would like to know more about the available plans.,neutral,10,0
TKT01121,chat,The app experience is smooth and reliable.,positive,7,0
TKT01122,email,Great service and clear communication from the support team. I appreciate the quick response.,positive,14,0
TKT01123,social,The app experience is smooth and reliable. My ticket number is 82082.,positive,12,0
TKT01124,email,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01125,social,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01126,chat,Your support team resolved my issue quickly. Thank you. My ticket number is 51654. I appreciate the quick response.,positive,19,0
TKT01127,phone,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01128,email,Can you share the status of my mobile app request?,neutral,10,0
TKT01129,app,I am very unhappy because my account has not worked since after the recent update.,negative,15,1
TKT01130,email,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01131,chat,The delivery was late and the package arrived damaged. My ticket number is 51100. Please respond as soon as possible.,negative,20,1
TKT01132,chat,I am very unhappy because my router has not worked since last week. My ticket number is 22915.,negative,18,0
TKT01133,email,I need information about the payment process.,neutral,7,0
TKT01134,social,The refund process was fast and convenient. I appreciate the quick response.,positive,12,0
TKT01135,social,I would like to know more about the available plans.,neutral,10,0
TKT01136,chat,Can you confirm whether my ticket has been assigned? My ticket number is 15602. Please respond as soon as possible.,neutral,20,1
TKT01137,phone,The subscription keeps failing and support has not resolved my issue.,negative,11,1
TKT01138,email,The order is working well and I am happy with the service. My ticket number is 10841.,positive,17,0
TKT01139,app,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01140,chat,Please tell me how to update my account details. Please respond as soon as possible.,neutral,15,1
TKT01141,email,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01142,chat,Can someone explain the difference between the plans? My ticket number is 56448.,neutral,13,0
TKT01143,app,The refund process was fast and convenient.,positive,7,0
TKT01144,phone,My refund is still pending and this experience is frustrating. My ticket number is 28322. Please respond as soon as possible.,negative,21,1
TKT01145,app,I would like to know more about the available plans. Please respond as soon as possible.,neutral,16,1
TKT01146,phone,The delivery was late and the package arrived damaged. My ticket number is 69910.,negative,14,1
TKT01147,app,The order keeps failing and support has not resolved my issue. Please respond as soon as possible.,negative,17,1
TKT01148,app,The refund process was fast and convenient.,positive,7,0
TKT01149,email,My refund is still pending and this experience is frustrating. My ticket number is 82247.,negative,15,0
TKT01150,email,My refund is still pending and this experience is frustrating.,negative,10,0
TKT01151,email,The installation was completed on time and everything works perfectly. My ticket number is 94390. I appreciate the quick response.,positive,20,0
TKT01152,chat,I need help finding the invoice for my last order. My ticket number is 44632. Please respond as soon as possible.,neutral,21,1
TKT01153,email,I would like to know more about the available plans.,neutral,10,0
TKT01154,app,Can you share the status of my router request?,neutral,9,0
TKT01155,social,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01156,email,I need help finding the invoice for my last order.,neutral,10,0
TKT01157,app,I want to cancel because the service quality is poor and unreliable. My ticket number is 81602.,negative,17,0
TKT01158,phone,The router keeps failing and support has not resolved my issue. My ticket number is 37690.,negative,16,0
TKT01159,app,I need information about the payment process. Please respond as soon as possible.,neutral,13,1
TKT01160,email,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01161,email,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01162,email,I need information about the payment process. Please respond as soon as possible.,neutral,13,1
TKT01163,chat,The delivery was late and the package arrived damaged.,negative,9,1
TKT01164,social,The delivery was late and the package arrived damaged.,negative,9,0
TKT01165,chat,The product quality is bad and I regret purchasing it.,negative,10,1
TKT01166,chat,Can you confirm whether my ticket has been assigned? My ticket number is 65194.,neutral,14,0
TKT01167,chat,I need help finding the invoice for my last order.,neutral,10,0
TKT01168,social,Please tell me how to update my account details. My ticket number is 45694. Please respond as soon as possible.,neutral,20,1
TKT01169,chat,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01170,social,Your support team resolved my issue quickly. Thank you. I appreciate the quick response.,positive,14,0
TKT01171,social,I need help finding the invoice for my last order. My ticket number is 37251.,neutral,15,0
TKT01172,app,The delivery was late and the package arrived damaged. My ticket number is 16910.,negative,14,1
TKT01173,phone,Can someone explain the difference between the plans?,neutral,8,0
TKT01174,social,The installation was completed on time and everything works perfectly. I appreciate the quick response.,positive,15,0
TKT01175,phone,Please tell me how to update my account details.,neutral,9,0
TKT01176,social,I would like to know more about the available plans. My ticket number is 37026. Please respond as soon as possible.,neutral,21,1
TKT01177,chat,Please provide the steps to activate login. Please respond as soon as possible.,neutral,13,1
TKT01178,phone,The mobile app is working well and I am happy with the service.,positive,13,0
TKT01179,app,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01180,phone,I am very unhappy because my router has not worked since three days ago. My ticket number is 32045.,negative,19,0
TKT01181,social,I am very unhappy because my mobile app has not worked since last week.,negative,14,1
TKT01182,phone,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01183,social,Can you confirm whether my ticket has been assigned? My ticket number is 56078. Please respond as soon as possible.,neutral,20,1
TKT01184,phone,I would like to know more about the available plans. My ticket number is 93399. Please respond as soon as possible.,neutral,21,1
TKT01185,email,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01186,social,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01187,app,Please tell me how to update my account details.,neutral,9,0
TKT01188,app,Please provide the steps to activate tracking.,neutral,7,0
TKT01189,email,I have raised multiple tickets but nobody has fixed the problem. Please respond as soon as possible.,negative,17,1
TKT01190,phone,I like the new tracking and it is easy to use.,positive,11,0
TKT01191,phone,Billing is incorrect and I was charged twice this month. Please respond as soon as possible.,negative,16,1
TKT01192,social,Can someone explain the difference between the plans? My ticket number is 58618. Please respond as soon as possible.,neutral,19,1
TKT01193,phone,I need help finding the invoice for my last order.,neutral,10,0
TKT01194,app,The delivery was late and the package arrived damaged.,negative,9,1
TKT01195,social,The app crashes whenever I try to use notifications.,negative,9,0
TKT01196,social,I am satisfied with the plan and would recommend it to others. My ticket number is 65957.,positive,17,0
TKT01197,app,The refund process was fast and convenient. I appreciate the quick response.,positive,12,0
TKT01198,email,Can you share the status of my account request?,neutral,9,0
TKT01199,phone,The product quality is bad and I regret purchasing it.,negative,10,1
TKT01200,social,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01201,email,I need help finding the invoice for my last order. Please respond as soon as possible.,neutral,16,1
TKT01202,email,The refund process was fast and convenient.,positive,7,0
TKT01203,app,The delivery was late and the package arrived damaged.,negative,9,1
TKT01204,email,The order is working well and I am happy with the service.,positive,12,0
TKT01205,chat,Please provide the steps to activate analytics.,neutral,7,0
TKT01206,phone,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01207,app,I am very unhappy because my order has not worked since this morning.,negative,13,0
TKT01208,social,I am very unhappy because my mobile app has not worked since last week.,negative,14,0
TKT01209,phone,I want to understand the warranty terms for this product.,neutral,10,0
TKT01210,phone,The delivery was late and the package arrived damaged.,negative,9,0
TKT01211,app,I would like to know more about the available plans.,neutral,10,0
TKT01212,email,The dashboard is working well and I am happy with the service.,positive,12,0
TKT01213,social,The mobile app keeps failing and support has not resolved my issue.,negative,12,1
TKT01214,app,Can you share the status of my account request?,neutral,9,0
TKT01215,app,Can someone explain the difference between the plans?,neutral,8,0
TKT01216,social,The delivery was late and the package arrived damaged. My ticket number is 46865. Please respond as soon as possible.,negative,20,1
TKT01217,chat,My refund is still pending and this experience is frustrating. My ticket number is 19429.,negative,15,1
TKT01218,email,Please provide the steps to activate report download. Please respond as soon as possible.,neutral,14,1
TKT01219,app,The response from the team was helpful and professional.,positive,9,0
TKT01220,social,The refund process was fast and convenient.,positive,7,0
TKT01221,phone,Can someone explain the difference between the plans?,neutral,8,0
TKT01222,phone,Can you confirm whether my ticket has been assigned? Please respond as soon as possible.,neutral,15,1
TKT01223,app,The app experience is smooth and reliable.,positive,7,0
TKT01224,app,Please provide the steps to activate analytics. My ticket number is 29699. Please respond as soon as possible.,neutral,18,1
TKT01225,email,I want to understand the warranty terms for this product. Please respond as soon as possible.,neutral,16,1
TKT01226,email,The internet speed is slow and customer care is not helping. Please respond as soon as possible.,negative,17,1
TKT01227,social,Can you share the status of my account request?,neutral,9,0
TKT01228,app,I have raised multiple tickets but nobody has fixed the problem.,negative,11,1
TKT01229,email,I want to understand the warranty terms for this product.,neutral,10,0
TKT01230,email,Can you share the status of my subscription request? My ticket number is 84792.,neutral,14,0
TKT01231,social,The delivery was late and the package arrived damaged. My ticket number is 88644.,negative,14,0
TKT01232,phone,Please provide the steps to activate payment.,neutral,7,0
TKT01233,app,I am checking if there is any scheduled maintenance today. My ticket number is 50162.,neutral,15,0
TKT01234,app,Great service and clear communication from the support team. My ticket number is 70497.,positive,14,0
TKT01235,phone,Please provide the steps to activate login.,neutral,7,0
TKT01236,chat,The installation was completed on time and everything works perfectly. I appreciate the quick response.,positive,15,0
TKT01237,phone,I like the new tracking and it is easy to use.,positive,11,0
TKT01238,chat,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01239,phone,I am very unhappy because my order has not worked since last week.,negative,13,1
TKT01240,app,I am checking if there is any scheduled maintenance today. Please respond as soon as possible.,neutral,16,1
TKT01241,chat,Great service and clear communication from the support team.,positive,9,0
TKT01242,chat,The app crashes whenever I try to use analytics. My ticket number is 98106. Please respond as soon as possible.,negative,20,1
TKT01243,app,The app experience is smooth and reliable.,positive,7,0
TKT01244,email,I am checking if there is any scheduled maintenance today. My ticket number is 36680.,neutral,15,0
TKT01245,app,I need information about the payment process. Please respond as soon as possible.,neutral,13,1
TKT01246,social,Great service and clear communication from the support team.,positive,9,0
TKT01247,social,Please tell me how to update my account details.,neutral,9,0
TKT01248,app,The account is working well and I am happy with the service.,positive,12,0
TKT01249,chat,My refund is still pending and this experience is frustrating.,negative,10,1
TKT01250,social,Your support team resolved my issue quickly. Thank you.,positive,9,0
TKT01251,chat,The subscription is working well and I am happy with the service. My ticket number is 43842.,positive,17,0
TKT01252,chat,The product quality is bad and I regret purchasing it. My ticket number is 89726.,negative,15,0
TKT01253,chat,The router is working well and I am happy with the service. I appreciate the quick response.,positive,17,0
TKT01254,phone,The account keeps failing and support has not resolved my issue. My ticket number is 20990.,negative,16,0
TKT01255,app,I am very unhappy because my router has not worked since last week. My ticket number is 17718.,negative,18,1
TKT01256,phone,I would like to know more about the available plans.,neutral,10,0
TKT01257,app,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01258,social,I have raised multiple tickets but nobody has fixed the problem.,negative,11,1
TKT01259,email,Billing is incorrect and I was charged twice this month. My ticket number is 50211.,negative,15,0
TKT01260,social,The dashboard keeps failing and support has not resolved my issue. My ticket number is 17716.,negative,16,0
TKT01261,social,Please tell me how to update my account details. Please respond as soon as possible.,neutral,15,1
TKT01262,app,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01263,app,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01264,phone,I would like to know more about the available plans. Please respond as soon as possible.,neutral,16,1
TKT01265,app,Please tell me how to update my account details. My ticket number is 13998. Please respond as soon as possible.,neutral,20,1
TKT01266,email,The response from the team was helpful and professional. My ticket number is 35083.,positive,14,0
TKT01267,email,The app crashes whenever I try to use analytics. My ticket number is 15858.,negative,14,0
TKT01268,chat,The delivery was smooth and the product quality is excellent. My ticket number is 82406. I appreciate the quick response.,positive,20,0
TKT01269,phone,Billing is incorrect and I was charged twice this month. My ticket number is 62315.,negative,15,0
TKT01270,phone,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01271,phone,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01272,app,Please tell me how to update my account details.,neutral,9,0
TKT01273,chat,The product quality is bad and I regret purchasing it.,negative,10,1
TKT01274,social,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01275,social,Can you confirm whether my ticket has been assigned? Please respond as soon as possible.,neutral,15,1
TKT01276,social,I need information about the payment process. My ticket number is 43600.,neutral,12,0
TKT01277,email,I want to understand the warranty terms for this product. My ticket number is 19623.,neutral,15,0
TKT01278,email,The product quality is bad and I regret purchasing it. My ticket number is 26796.,negative,15,0
TKT01279,chat,The refund process was fast and convenient.,positive,7,0
TKT01280,social,Billing is incorrect and I was charged twice this month. My ticket number is 76916.,negative,15,1
TKT01281,social,The refund process was fast and convenient. I appreciate the quick response.,positive,12,0
TKT01282,phone,Please tell me how to update my account details. Please respond as soon as possible.,neutral,15,1
TKT01283,app,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01284,app,The app experience is smooth and reliable.,positive,7,0
TKT01285,chat,The response from the team was helpful and professional. My ticket number is 40284.,positive,14,0
TKT01286,social,The internet speed is slow and customer care is not helping. Please respond as soon as possible.,negative,17,1
TKT01287,phone,The app experience is smooth and reliable. My ticket number is 99893. I appreciate the quick response.,positive,17,0
TKT01288,email,The refund process was fast and convenient. I appreciate the quick response.,positive,12,0
TKT01289,app,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01290,social,The app crashes whenever I try to use notifications. My ticket number is 24626.,negative,14,1
TKT01291,email,Can you share the status of my subscription request?,neutral,9,0
TKT01292,app,The refund process was fast and convenient.,positive,7,0
TKT01293,chat,Please tell me how to update my account details. My ticket number is 46800.,neutral,14,0
TKT01294,social,The product quality is bad and I regret purchasing it. Please respond as soon as possible.,negative,16,1
TKT01295,chat,The refund process was fast and convenient.,positive,7,0
TKT01296,social,I have raised multiple tickets but nobody has fixed the problem.,negative,11,1
TKT01297,phone,I am checking if there is any scheduled maintenance today. My ticket number is 64634.,neutral,15,0
TKT01298,app,I want to cancel because the service quality is poor and unreliable.,negative,12,1
TKT01299,app,Please tell me how to update my account details.,neutral,9,0
TKT01300,phone,The response from the team was helpful and professional.,positive,9,0
TKT01301,phone,Please tell me how to update my account details.,neutral,9,0
TKT01302,social,I like the new login and it is easy to use.,positive,11,0
TKT01303,social,I want to cancel because the service quality is poor and unreliable. My ticket number is 89605.,negative,17,0
TKT01304,phone,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01305,phone,The product quality is bad and I regret purchasing it.,negative,10,1
TKT01306,social,I have raised multiple tickets but nobody has fixed the problem.,negative,11,1
TKT01307,phone,The delivery was late and the package arrived damaged.,negative,9,1
TKT01308,phone,Can you share the status of my service plan request?,neutral,10,0
TKT01309,email,I need information about the payment process.,neutral,7,0
TKT01310,email,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01311,email,I need information about the payment process. My ticket number is 87822.,neutral,12,0
TKT01312,chat,The router is working well and I am happy with the service.,positive,12,0
TKT01313,social,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01314,phone,Please tell me how to update my account details.,neutral,9,0
TKT01315,app,The app crashes whenever I try to use report download. My ticket number is 79988.,negative,15,0
TKT01316,email,The app crashes whenever I try to use video call.,negative,10,1
TKT01317,social,The installation was completed on time and everything works perfectly. My ticket number is 73936.,positive,15,0
TKT01318,phone,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01319,phone,I would like to know more about the available plans. My ticket number is 95878.,neutral,15,0
TKT01320,app,Can you confirm whether my ticket has been assigned? My ticket number is 87712.,neutral,14,0
TKT01321,chat,I would like to know more about the available plans.,neutral,10,0
TKT01322,chat,Your support team resolved my issue quickly. Thank you. I appreciate the quick response.,positive,14,0
TKT01323,app,Can you confirm whether my ticket has been assigned? My ticket number is 13329. Please respond as soon as possible.,neutral,20,1
TKT01324,email,The service plan keeps failing and support has not resolved my issue.,negative,12,1
TKT01325,email,Can you share the status of my dashboard request?,neutral,9,0
TKT01326,chat,Please provide the steps to activate notifications.,neutral,7,0
TKT01327,app,The app crashes whenever I try to use profile update.,negative,10,0
TKT01328,email,I need information about the payment process. Please respond as soon as possible.,neutral,13,1
TKT01329,phone,Please tell me how to update my account details.,neutral,9,0
TKT01330,phone,I like the new payment and it is easy to use. My ticket number is 89115.,positive,16,0
TKT01331,social,I have raised multiple tickets but nobody has fixed the problem.,negative,11,1
TKT01332,email,I would like to know more about the available plans.,neutral,10,0
TKT01333,chat,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01334,chat,Can you share the status of my mobile app request?,neutral,10,0
TKT01335,social,The app experience is smooth and reliable.,positive,7,0
TKT01336,chat,I need help finding the invoice for my last order.,neutral,10,0
TKT01337,social,I want to cancel because the service quality is poor and unreliable. My ticket number is 24182.,negative,17,0
TKT01338,app,Please tell me how to update my account details.,neutral,9,0
TKT01339,phone,The response from the team was helpful and professional. My ticket number is 99973.,positive,14,0
TKT01340,email,The router keeps failing and support has not resolved my issue.,negative,11,0
TKT01341,social,The internet speed is slow and customer care is not helping. My ticket number is 37010.,negative,16,0
TKT01342,phone,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01343,social,Your support team resolved my issue quickly. Thank you. My ticket number is 19764.,positive,14,0
TKT01344,app,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01345,phone,The delivery was late and the package arrived damaged. My ticket number is 73135.,negative,14,1
TKT01346,email,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01347,app,I like the new profile update and it is easy to use.,positive,12,0
TKT01348,email,I am checking if there is any scheduled maintenance today.,neutral,10,0
TKT01349,chat,My refund is still pending and this experience is frustrating. My ticket number is 61109.,negative,15,1
TKT01350,app,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01351,chat,I would like to know more about the available plans.,neutral,10,0
TKT01352,app,Can you share the status of my dashboard request? My ticket number is 83997.,neutral,14,0
TKT01353,social,I need information about the payment process.,neutral,7,0
TKT01354,app,Can you share the status of my router request? Please respond as soon as possible.,neutral,15,1
TKT01355,phone,The delivery was smooth and the product quality is excellent. I appreciate the quick response.,positive,15,0
TKT01356,chat,Your support team resolved my issue quickly. Thank you.,positive,9,0
TKT01357,email,Can you share the status of my mobile app request?,neutral,10,0
TKT01358,social,Can someone explain the difference between the plans? Please respond as soon as possible.,neutral,14,1
TKT01359,app,The app crashes whenever I try to use analytics.,negative,9,1
TKT01360,chat,I need information about the payment process. My ticket number is 43255.,neutral,12,0
TKT01361,email,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01362,social,My refund is still pending and this experience is frustrating.,negative,10,0
TKT01363,app,The installation was completed on time and everything works perfectly.,positive,10,0
TKT01364,email,The internet speed is slow and customer care is not helping. My ticket number is 55272.,negative,16,0
TKT01365,email,The response from the team was helpful and professional.,positive,9,0
TKT01366,app,Billing is incorrect and I was charged twice this month. Please respond as soon as possible.,negative,16,1
TKT01367,app,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01368,social,The dashboard is working well and I am happy with the service. My ticket number is 95990.,positive,17,0
TKT01369,chat,The app experience is smooth and reliable. I appreciate the quick response.,positive,12,0
TKT01370,phone,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01371,email,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01372,phone,I am checking if there is any scheduled maintenance today. My ticket number is 55146.,neutral,15,0
TKT01373,phone,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01374,social,The response from the team was helpful and professional. My ticket number is 16714.,positive,14,0
TKT01375,phone,Can you confirm whether my ticket has been assigned?,neutral,9,0
TKT01376,phone,Can someone explain the difference between the plans?,neutral,8,0
TKT01377,app,Can you confirm whether my ticket has been assigned? My ticket number is 76515.,neutral,14,0
TKT01378,social,I want to understand the warranty terms for this product.,neutral,10,0
TKT01379,social,Billing is incorrect and I was charged twice this month. My ticket number is 63708.,negative,15,0
TKT01380,chat,The app experience is smooth and reliable.,positive,7,0
TKT01381,app,Please provide the steps to activate profile update.,neutral,8,0
TKT01382,social,The subscription keeps failing and support has not resolved my issue. Please respond as soon as possible.,negative,17,1
TKT01383,chat,Please tell me how to update my account details.,neutral,9,0
TKT01384,social,I want to cancel because the service quality is poor and unreliable. My ticket number is 28756. Please respond as soon as possible.,negative,23,1
TKT01385,email,The response from the team was helpful and professional.,positive,9,0
TKT01386,chat,The refund process was fast and convenient.,positive,7,0
TKT01387,social,The internet speed is slow and customer care is not helping. Please respond as soon as possible.,negative,17,1
TKT01388,social,The internet speed is slow and customer care is not helping.,negative,11,0
TKT01389,social,My refund is still pending and this experience is frustrating. My ticket number is 85845.,negative,15,0
TKT01390,social,The response from the team was helpful and professional.,positive,9,0
TKT01391,chat,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01392,social,Can you share the status of my service plan request?,neutral,10,0
TKT01393,chat,Please tell me how to update my account details. Please respond as soon as possible.,neutral,15,1
TKT01394,social,The app experience is smooth and reliable.,positive,7,0
TKT01395,app,Please provide the steps to activate tracking.,neutral,7,0
TKT01396,app,My refund is still pending and this experience is frustrating. My ticket number is 30644.,negative,15,0
TKT01397,chat,The service plan keeps failing and support has not resolved my issue. My ticket number is 65982. Please respond as soon as possible.,negative,23,1
TKT01398,chat,Great service and clear communication from the support team. My ticket number is 20299.,positive,14,0
TKT01399,chat,Can you confirm whether my ticket has been assigned? Please respond as soon as possible.,neutral,15,1
TKT01400,phone,The router is working well and I am happy with the service. My ticket number is 45597. I appreciate the quick response.,positive,22,0
TKT01401,app,I need help finding the invoice for my last order.,neutral,10,0
TKT01402,app,The internet speed is slow and customer care is not helping.,negative,11,0
TKT01403,social,I want to cancel because the service quality is poor and unreliable. My ticket number is 80065.,negative,17,1
TKT01404,app,I like the new login and it is easy to use.,positive,11,0
TKT01405,email,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01406,email,The response from the team was helpful and professional. My ticket number is 27639.,positive,14,0
TKT01407,phone,My refund is still pending and this experience is frustrating. Please respond as soon as possible.,negative,16,1
TKT01408,email,The dashboard keeps failing and support has not resolved my issue.,negative,11,0
TKT01409,phone,I want to understand the warranty terms for this product. My ticket number is 83708. Please respond as soon as possible.,neutral,21,1
TKT01410,app,The delivery was late and the package arrived damaged.,negative,9,0
TKT01411,phone,Can someone explain the difference between the plans?,neutral,8,0
TKT01412,email,Your support team resolved my issue quickly. Thank you.,positive,9,0
TKT01413,email,I want to cancel because the service quality is poor and unreliable.,negative,12,0
TKT01414,social,The response from the team was helpful and professional.,positive,9,0
TKT01415,email,Please provide the steps to activate notifications. My ticket number is 81488.,neutral,12,0
TKT01416,app,The product quality is bad and I regret purchasing it.,negative,10,0
TKT01417,social,Can you confirm whether my ticket has been assigned? My ticket number is 54906.,neutral,14,0
TKT01418,app,Great service and clear communication from the support team.,positive,9,0
TKT01419,social,Billing is incorrect and I was charged twice this month.,negative,10,0
TKT01420,chat,The insurance policy is working well and I am happy with the service.,positive,13,0
TKT01421,email,The product quality is bad and I regret purchasing it.,negative,10,1
TKT01422,chat,I want to understand the warranty terms for this product.,neutral,10,0
TKT01423,chat,Please tell me how to update my account details.,neutral,9,0
TKT01424,phone,I need help finding the invoice for my last order.,neutral,10,0
TKT01425,email,The router is working well and I am happy with the service. I appreciate the quick response.,positive,17,0
TKT01426,phone,The delivery was smooth and the product quality is excellent.,positive,10,0
TKT01427,chat,Can you share the status of my subscription request? My ticket number is 90003.,neutral,14,0
TKT01428,chat,The installation was completed on time and everything works perfectly. My ticket number is 85393.,positive,15,0
TKT01429,email,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01430,phone,I like the new tracking and it is easy to use.,positive,11,0
TKT01431,social,I need information about the payment process. My ticket number is 36580. Please respond as soon as possible.,neutral,18,1
TKT01432,phone,I am very unhappy because my subscription has not worked since three days ago.,negative,14,0
TKT01433,phone,The internet speed is slow and customer care is not helping. My ticket number is 96331.,negative,16,0
TKT01434,email,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01435,chat,The app experience is smooth and reliable. My ticket number is 35749.,positive,12,0
TKT01436,social,Please provide the steps to activate analytics.,neutral,7,0
TKT01437,chat,I am satisfied with the plan and would recommend it to others.,positive,12,0
TKT01438,chat,My refund is still pending and this experience is frustrating. My ticket number is 73098.,negative,15,1
TKT01439,app,The delivery was late and the package arrived damaged. Please respond as soon as possible.,negative,15,1
TKT01440,email,The order is working well and I am happy with the service. My ticket number is 41683.,positive,17,0
TKT01441,app,The dashboard keeps failing and support has not resolved my issue. My ticket number is 27310.,negative,16,0
TKT01442,social,I am satisfied with the plan and would recommend it to others. I appreciate the quick response.,positive,17,0
TKT01443,phone,The response from the team was helpful and professional. My ticket number is 94886.,positive,14,0
TKT01444,phone,The refund process was fast and convenient. I appreciate the quick response.,positive,12,0
TKT01445,app,The delivery was smooth and the product quality is excellent. I appreciate the quick response.,positive,15,0
TKT01446,chat,Your support team resolved my issue quickly. Thank you.,positive,9,0
TKT01447,phone,The response from the team was helpful and professional.,positive,9,0
TKT01448,chat,I want to understand the warranty terms for this product.,neutral,10,0
TKT01449,app,My refund is still pending and this experience is frustrating. My ticket number is 66437. Please respond as soon as possible.,negative,21,1
TKT01450,app,The order keeps failing and support has not resolved my issue. My ticket number is 11213.,negative,16,1
TKT01451,app,I am satisfied with the plan and would recommend it to others. My ticket number is 89575.,positive,17,0
TKT01452,chat,I want to understand the warranty terms for this product.,neutral,10,0
TKT01453,phone,Please provide the steps to activate login. My ticket number is 15784. Please respond as soon as possible.,neutral,18,1
TKT01454,social,The refund process was fast and convenient.,positive,7,0
TKT01455,app,Can someone explain the difference between the plans? My ticket number is 61214.,neutral,13,0
TKT01456,phone,Great service and clear communication from the support team.,positive,9,0
TKT01457,app,The app crashes whenever I try to use login.,negative,9,1
